Index,x[m],Actual,order-10,order-50
446,2.23,8.309677089050783,8.145284152400365,8.180441219631922
447,2.235,8.65168443966359,8.498088802693013,8.555959858667952
448,2.24,8.891396864676382,8.75329818472298,8.824966693502159
449,2.245,9.02703218526906,8.913291334891898,8.986998082676736
450,2.25,9.056945884877685,8.977705657350969,9.04188271358753
451,2.255,8.979090564675005,8.943590795981915,8.98915174666249
452,2.26,8.790743497724941,8.806614250622307,8.827775962686516
453,2.265,8.488464264627243,8.561917171625266,8.55610805604582
454,2.27,8.06835725359271,8.20447370791574,8.172014168194424
455,2.275,7.526885266417503,7.7294517715514175,7.673315567415214
456,2.28,6.862797221176457,7.1331895302037545,7.058866986925613
457,2.285,6.081332251274669,6.415631276480453,6.331000845943949
458,2.29,5.202845874845925,5.5857400428219695,5.500776070411885
459,2.295,4.278786809015837,4.67257740976562,4.598517710955829
460,2.3000000000000003,3.414743349164066,3.745395238476453,3.6927860243965083
461,2.305,2.7824274287993997,2.9405682629794,2.915945324590581
462,2.31,2.570508479745872,2.466947848928789,2.4693931293312725
463,2.315,2.857743910394705,2.521323941941719,2.542442005493575
464,2.32,3.541748536085195,3.1171539995009176,3.1470239415227774
465,2.325,4.428974529272027,4.0457273337910635,4.079468373332869
